images,label
split11_461.png,1
split11_1398.png,1
split11_475.png,1
split11_313.png,1
split11_1415.png,1
image_0084.png,1
split11_1373.png,1
split11_1367.png,1
split11_2108.png,1
split11_1401.png,1
image_0090.png,1
split11_2120.png,1
split11_1429.png,1
split11_2134.png,1
image_0133.png,1
split11_529.png,1
image_0127.png,1
split11_273.png,1
split11_2097.png,1
split11_515.png,1
split11_501.png,1
split11_267.png,1
split11_2083.png,1
split11_1561.png,1
split11_2068.png,1
split11_1207.png,1
000457.jpg,1
split11_1213.png,1
000443.jpg,1
split11_298.png,1
split11_1575.png,1
split11_2054.png,1
split11_1549.png,1
split11_2040.png,1
split11_1978.png,1
image_0331.png,1
split11_059.png,1
image_0325.png,1
split11_717.png,1
split11_071.png,1
split11_1944.png,1
image_0319.png,1
split11_1950.png,1
split11_1788.png,1
split11_065.png,1
split11_703.png,1
split11_1005.png,1
split11_930.png,1
split11_1763.png,1
split11_1777.png,1
split11_924.png,1
split11_1011.png,1
split11_1039.png,1
split11_1987.png,1
split11_1993.png,1
split11_918.png,1
split11_1015.png,1
split11_920.png,1
split11_1773.png,1
split11_1767.png,1
split11_934.png,1
split11_1001.png,1
split11_1029.png,1
split11_1997.png,1
split11_1983.png,1
split11_908.png,1
image_0321.png,1
split11_1968.png,1
split11_049.png,1
image_0335.png,1
split11_707.png,1
split11_061.png,1
split11_1954.png,1
split11_1798.png,1
split11_1940.png,1
image_0309.png,1
split11_075.png,1
split11_713.png,1
split11_1571.png,1
split11_2078.png,1
000447.jpg,1
split11_1217.png,1
000453.jpg,1
split11_1203.png,1
split11_288.png,1
split11_1565.png,1
split11_2044.png,1
split11_1559.png,1
split11_2050.png,1
image_0123.png,1
split11_539.png,1
image_0137.png,1
split11_2087.png,1
split11_263.png,1
split11_505.png,1
split11_511.png,1
split11_2093.png,1
split11_277.png,1
image_0094.png,1
split11_1405.png,1
split11_1363.png,1
split11_1377.png,1
split11_2118.png,1
image_0080.png,1
split11_1411.png,1
split11_2130.png,1
split11_1439.png,1
split11_2124.png,1
image_0057.png,1
split11_459.png,1
image_0043.png,1
split11_317.png,1
split11_471.png,1
split11_1388.png,1
split11_465.png,1
split11_303.png,1
split11_1161.png,1
split11_854.png,1
split11_1607.png,1
image_0296.png,1
split11_1613.png,1
image_0282.png,1
split11_840.png,1
split11_698.png,1
split11_1175.png,1
split11_868.png,1
split11_1149.png,1
split11_897.png,1
image_0255.png,1
split11_129.png,1
image_0241.png,1
split11_1808.png,1
split11_883.png,1
split11_673.png,1
split11_115.png,1
split11_1820.png,1
image_0269.png,1
split11_1834.png,1
split11_101.png,1
split11_667.png,1
split11_100.png,1
split11_1835.png,1
split11_666.png,1
split11_672.png,1
image_0268.png,1
split11_1821.png,1
split11_114.png,1
split11_1809.png,1
image_0240.png,1
split11_882.png,1
split11_896.png,1
split11_128.png,1
image_0254.png,1
split11_1148.png,1
split11_869.png,1
image_0283.png,1
split11_1612.png,1
split11_1174.png,1
split11_699.png,1
split11_841.png,1
split11_855.png,1
split11_1160.png,1
image_0297.png,1
split11_1606.png,1
split11_464.png,1
split11_1389.png,1
split11_302.png,1
split11_316.png,1
split11_470.png,1
split11_458.png,1
image_0042.png,1
image_0056.png,1
split11_2125.png,1
split11_1438.png,1
split11_2131.png,1
split11_1376.png,1
split11_1410.png,1
image_0081.png,1
split11_2119.png,1
split11_1404.png,1
image_0095.png,1
split11_1362.png,1
split11_510.png,1
split11_276.png,1
split11_2092.png,1
split11_262.png,1
split11_2086.png,1
split11_504.png,1
image_0136.png,1
image_0122.png,1
split11_538.png,1
split11_2051.png,1
split11_1558.png,1
split11_2045.png,1
split11_1202.png,1
000452.jpg,1
split11_1564.png,1
split11_289.png,1
split11_2079.png,1
split11_1570.png,1
split11_1216.png,1
000446.jpg,1
split11_074.png,1
image_0308.png,1
split11_1941.png,1
split11_1799.png,1
split11_712.png,1
split11_706.png,1
split11_1955.png,1
split11_060.png,1
image_0334.png,1
split11_048.png,1
split11_1969.png,1
image_0320.png,1
split11_1982.png,1
split11_909.png,1
split11_1028.png,1
split11_1996.png,1
split11_1766.png,1
split11_1000.png,1
split11_935.png,1
split11_921.png,1
split11_1014.png,1
split11_1772.png,1
split11_937.png,1
split11_1002.png,1
split11_1764.png,1
split11_089.png,1
split11_1770.png,1
split11_1016.png,1
split11_923.png,1
split11_1980.png,1
split11_1758.png,1
split11_1994.png,1
image_0336.png,1
image_0322.png,1
split11_738.png,1
split11_710.png,1
split11_1943.png,1
split11_076.png,1
split11_062.png,1
split11_1957.png,1
split11_704.png,1
split11_1566.png,1
000450.jpg,1
split11_1200.png,1
000444.jpg,1
split11_1214.png,1
split11_1572.png,1
split11_2053.png,1
split11_1228.png,1
split11_2047.png,1
image_0134.png,1
split11_248.png,1
image_0120.png,1
split11_2090.png,1
split11_274.png,1
image_0108.png,1
split11_1599.png,1
split11_512.png,1
split11_506.png,1
split11_2084.png,1
split11_260.png,1
image_0083.png,1
split11_1412.png,1
split11_1374.png,1
split11_499.png,1
split11_1360.png,1
image_0097.png,1
split11_1406.png,1
split11_2127.png,1
split11_1348.png,1
split11_2133.png,1
image_0040.png,1
split11_328.png,1
image_0054.png,1
split11_300.png,1
split11_466.png,1
split11_472.png,1
image_0068.png,1
split11_314.png,1
split11_843.png,1
split11_1176.png,1
split11_1610.png,1
image_0281.png,1
split11_1604.png,1
image_0295.png,1
split11_1162.png,1
split11_857.png,1
split11_1638.png,1
split11_658.png,1
split11_880.png,1
image_0242.png,1
image_0256.png,1
split11_894.png,1
split11_664.png,1
split11_1189.png,1
split11_1837.png,1
split11_102.png,1
split11_116.png,1
split11_1823.png,1
split11_670.png,1
split11_1822.png,1
split11_117.png,1
split11_671.png,1
split11_1188.png,1
split11_665.png,1
split11_103.png,1
split11_1836.png,1
image_0257.png,1
split11_895.png,1
split11_881.png,1
split11_659.png,1
image_0243.png,1
split11_1639.png,1
image_0294.png,1
split11_1605.png,1
split11_856.png,1
split11_1163.png,1
split11_1177.png,1
split11_842.png,1
image_0280.png,1
split11_1611.png,1
split11_473.png,1
split11_315.png,1
image_0069.png,1
split11_301.png,1
split11_467.png,1
image_0055.png,1
split11_329.png,1
image_0041.png,1
split11_2132.png,1
split11_2126.png,1
split11_1349.png,1
split11_1361.png,1
split11_1407.png,1
image_0096.png,1
split11_1413.png,1
image_0082.png,1
split11_498.png,1
split11_1375.png,1
split11_507.png,1
split11_261.png,1
split11_2085.png,1
split11_1598.png,1
image_0109.png,1
split11_275.png,1
split11_2091.png,1
split11_513.png,1
image_0121.png,1
split11_249.png,1
image_0135.png,1
split11_1229.png,1
split11_2046.png,1
split11_2052.png,1
split11_1215.png,1
000445.jpg,1
split11_1573.png,1
split11_1567.png,1
split11_1201.png,1
000451.jpg,1
split11_1956.png,1
split11_063.png,1
split11_705.png,1
split11_711.png,1
split11_077.png,1
split11_1942.png,1
image_0323.png,1
split11_739.png,1
image_0337.png,1
split11_1995.png,1
split11_1759.png,1
split11_1981.png,1
split11_1771.png,1
split11_922.png,1
split11_1017.png,1
split11_1003.png,1
split11_936.png,1
split11_088.png,1
split11_1765.png,1
split11_091.png,1
split11_085.png,1
split11_1768.png,1
split11_1998.png,1
split11_1740.png,1
split11_1026.png,1
split11_913.png,1
split11_907.png,1
split11_1032.png,1
split11_1754.png,1
split11_052.png,1
split11_1967.png,1
split11_734.png,1
split11_720.png,1
split11_1973.png,1
split11_046.png,1
split11_1783.png,1
image_0312.png,1
split11_708.png,1
split11_1797.png,1
frame_0042.jpg,1
image_0306.png,1
000448.jpg,1
split11_1218.png,1
split11_293.png,1
split11_2077.png,1
split11_287.png,1
split11_2063.png,1
split11_1224.png,1
split11_1542.png,1
split11_1556.png,1
000460.jpg,1
split11_1230.png,1
split11_536.png,1
split11_250.png,1
split11_244.png,1
image_0138.png,1
split11_522.png,1
split11_2088.png,1
image_0110.png,1
split11_1581.png,1
image_0104.png,1
split11_1595.png,1
split11_278.png,1
split11_481.png,1
split11_2103.png,1
split11_2117.png,1
split11_495.png,1
split11_1378.png,1
split11_1350.png,1
split11_1436.png,1
split11_1422.png,1
split11_1344.png,1
split11_442.png,1
image_0058.png,1
split11_324.png,1
split11_330.png,1
split11_456.png,1
split11_1393.png,1
split11_318.png,1
image_0064.png,1
image_0070.png,1
split11_1387.png,1
split11_1608.png,1
image_0299.png,1
split11_683.png,1
split11_697.png,1
split11_1634.png,1
split11_1152.png,1
split11_867.png,1
split11_873.png,1
split11_1146.png,1
split11_1620.png,1
split11_126.png,1
split11_1813.png,1
split11_640.png,1
split11_898.png,1
split11_654.png,1
split11_1807.png,1
split11_132.png,1
image_0266.png,1
split11_1191.png,1
split11_1185.png,1
split11_668.png,1
image_0272.png,1
split11_669.png,1
split11_1184.png,1
image_0273.png,1
image_0267.png,1
split11_1190.png,1
split11_655.png,1
split11_133.png,1
split11_1806.png,1
split11_1812.png,1
split11_127.png,1
split11_899.png,1
split11_641.png,1
split11_1147.png,1
split11_872.png,1
split11_1621.png,1
split11_1635.png,1
split11_866.png,1
split11_1153.png,1
split11_696.png,1
image_0298.png,1
split11_1609.png,1
split11_682.png,1
image_0071.png,1
split11_1386.png,1
split11_1392.png,1
image_0065.png,1
split11_319.png,1
split11_331.png,1
split11_457.png,1
split11_443.png,1
split11_325.png,1
image_0059.png,1
split11_1423.png,1
split11_1345.png,1
split11_1351.png,1
split11_1437.png,1
split11_2116.png,1
split11_1379.png,1
split11_494.png,1
split11_480.png,1
split11_2102.png,1
split11_279.png,1
split11_1594.png,1
image_0105.png,1
split11_1580.png,1
image_0111.png,1
split11_2089.png,1
image_0139.png,1
split11_245.png,1
split11_523.png,1
split11_537.png,1
split11_251.png,1
split11_1557.png,1
split11_1231.png,1
000461.jpg,1
split11_1225.png,1
split11_1543.png,1
split11_2062.png,1
split11_286.png,1
split11_1219.png,1
000449.jpg,1
split11_2076.png,1
split11_292.png,1
frame_0043.jpg,1
image_0307.png,1
split11_1796.png,1
image_0313.png,1
split11_1782.png,1
split11_709.png,1
split11_721.png,1
split11_047.png,1
split11_1972.png,1
split11_1966.png,1
split11_053.png,1
split11_735.png,1
split11_1033.png,1
split11_906.png,1
split11_1755.png,1
split11_1741.png,1
split11_1999.png,1
split11_912.png,1
split11_1027.png,1
split11_1769.png,1
split11_084.png,1
split11_090.png,1
split11_086.png,1
split11_938.png,1
split11_1019.png,1
split11_092.png,1
split11_1757.png,1
split11_904.png,1
split11_1031.png,1
split11_1025.png,1
split11_910.png,1
split11_1743.png,1
split11_1970.png,1
image_0339.png,1
split11_045.png,1
split11_723.png,1
split11_737.png,1
split11_051.png,1
split11_1964.png,1
split11_079.png,1
split11_1794.png,1
image_0305.png,1
